COLE_COD_MCPIO_UBICACION,Ano,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,ESTU_TIENEETNIA,COLE_NATURALEZA,PUNT_GLOBAL,MUNICIPIO,DEPARTAMENTO,PoblacionTotal,ConexMilHab,NoAccesosFijos,Indice_Rural
05664,2016,0.4025641025641026,0.6025641025641025,0.0,0.04358974358974359,247.15641025641025,SAN PEDRO,ANTIOQUIA,21902.0,103.16409460323258,2259.5,0.47397497945393113
05664,2017,0.3967889908256881,0.5167785234899329,0.0,0.06222222222222222,241.26666666666668,SAN PEDRO,ANTIOQUIA,21720.0,121.89226519337016,2647.5,0.4660220994475138
05664,2018,0.44527363184079605,0.5098039215686274,0.0,0.06746987951807229,242.43132530120482,SAN PEDRO,ANTIOQUIA,21949.0,127.32926329217732,2794.75,0.4643947332452504
05664,2019,0.5381165919282511,0.5727069351230425,0.002188183807439825,0.0350109409190372,240.5776805251641,SAN PEDRO,ANTIOQUIA,22447.0,161.02374482113422,3614.5,0.44736490399607964
05665,2014,0.12064343163538874,0.16621983914209115,0.0777479892761394,0.08579088471849866,223.2627345844504,SAN PEDRO DE URABA,ANTIOQUIA,30282.0,22.752790436562975,689.0,0.5984413182748828
05665,2015,0.1541095890410959,0.1643835616438356,0.03767123287671233,0.023972602739726026,225.86301369863014,SAN PEDRO DE URABA,ANTIOQUIA,30403.0,26.263855540571655,798.5,0.5985593526954577
05665,2016,0.14285714285714285,0.18658892128279883,0.0029154518950437317,0.0,231.07580174927114,SAN PEDRO DE URABA,ANTIOQUIA,30459.0,28.792803440690765,877.0,0.5980498374864572
05665,2017,0.20249221183800623,0.21021021021021022,0.017857142857142856,0.0,229.00892857142858,SAN PEDRO DE URABA,ANTIOQUIA,30480.0,34.645669291338585,1056.0,0.5956692913385827
05665,2018,0.17480719794344474,0.1620253164556962,0.012468827930174564,0.0,221.29177057356608,SAN PEDRO DE URABA,ANTIOQUIA,30932.0,35.56187766714083,1100.0,0.596081727660675
05665,2019,0.195822454308094,0.21158690176322417,0.012376237623762377,0.0,215.52475247524754,SAN PEDRO DE URABA,ANTIOQUIA,31571.0,36.82968547084349,1162.75,0.5825599442526369
05667,2014,0.2611111111111111,0.4722222222222222,0.03888888888888889,0.3,235.83333333333334,SAN RAFAEL,ANTIOQUIA,15351.0,50.32245456322064,772.5,0.500032571168002
05667,2015,0.2671232876712329,0.3287671232876712,0.0,0.3561643835616438,234.13013698630138,SAN RAFAEL,ANTIOQUIA,15425.0,48.6871961102107,751.0,0.500162074554295
05667,2016,0.3790322580645161,0.43548387096774194,0.0,0.0,247.2258064516129,SAN RAFAEL,ANTIOQUIA,15451.0,51.90602549996764,802.0,0.49912627014432726
05667,2017,0.33962264150943394,0.39156626506024095,0.0,0.0,237.71176470588236,SAN RAFAEL,ANTIOQUIA,15470.0,56.14091790562379,868.5,0.4967032967032967
05667,2018,0.310126582278481,0.3974358974358974,0.0,0.0,236.159509202454,SAN RAFAEL,ANTIOQUIA,15698.0,61.950566951203974,972.5,0.4973244999362976
05667,2019,0.4189189189189189,0.3333333333333333,0.0,0.0,231.828025477707,SAN RAFAEL,ANTIOQUIA,15632.0,72.54350051177073,1134.0,0.49168372569089047
05670,2014,0.20817843866171004,0.4423791821561338,0.0,0.0,231.4275092936803,SAN ROQUE,ANTIOQUIA,20835.0,41.9966402687785,875.0,0.6974322054235661
05670,2015,0.3540856031128405,0.5097276264591439,0.0,0.0,228.92996108949416,SAN ROQUE,ANTIOQUIA,21012.0,48.63887302493813,1022.0,0.6986483913953931
05670,2016,0.31640625,0.47265625,0.0,0.0,234.37109375,SAN ROQUE,ANTIOQUIA,21120.0,56.39204545454545,1191.0,0.6993844696969697
05670,2017,0.35051546391752575,0.4006734006734007,0.0,0.0,230.09602649006624,SAN ROQUE,ANTIOQUIA,21175.0,62.03069657615112,1313.5,0.6983234946871311
05670,2018,0.4691358024691358,0.43700787401574803,0.0,0.0,220.59923664122138,SAN ROQUE,ANTIOQUIA,21519.0,64.10613876109484,1379.5,0.6988242948092384
05670,2019,0.4275092936802974,0.3862815884476534,0.006993006993006993,0.0,221.47202797202797,SAN ROQUE,ANTIOQUIA,21533.0,69.3702688896113,1493.75,0.6889425532902986
05674,2014,0.20833333333333334,0.4356060606060606,0.0,0.20075757575757575,244.6780303030303,SAN VICENTE,ANTIOQUIA,19723.0,27.6580641890179,545.5,0.7292501140800081
05674,2015,0.18076923076923077,0.39615384615384613,0.0,0.17307692307692307,242.74615384615385,SAN VICENTE,ANTIOQUIA,20277.0,31.192977264881392,632.5,0.7365981160921241
05674,2016,0.3142857142857143,0.6057142857142858,0.0,0.0,267.45142857142855,SAN VICENTE,ANTIOQUIA,20898.0,33.97454301847067,710.0,0.7439946406354675
05674,2017,0.2683982683982684,0.4425531914893617,0.0,0.0,250.72457627118644,SAN VICENTE,ANTIOQUIA,21429.0,35.815950347659715,767.5,0.748611694432778
05674,2018,0.29545454545454547,0.44692737430167595,0.0,0.0,249.59668508287294,SAN VICENTE,ANTIOQUIA,22093.0,34.77345765627122,768.25,0.7526818449282578
05674,2019,0.32407407407407407,0.4298642533936652,0.0,0.0,242.7212389380531,SAN VICENTE,ANTIOQUIA,22258.0,35.77365441638961,796.25,0.7431036031988498
05679,2014,0.4090909090909091,0.48863636363636365,0.0,0.1590909090909091,243.64772727272728,SANTA BÁRBARA,ANTIOQUIA,26043.0,53.31567023768383,1388.5,0.5484775179510809
05679,2015,0.32752613240418116,0.40069686411149824,0.0,0.17421602787456447,243.4878048780488,SANTA BÁRBARA,ANTIOQUIA,26172.0,57.44688980589943,1503.5,0.549212899281675
05679,2016,0.4641350210970464,0.5654008438818565,0.004219409282700422,0.0,259.30379746835445,SANTA BÁRBARA,ANTIOQUIA,26271.0,64.19626203798866,1686.5,0.5494271249666933
05679,2017,0.386986301369863,0.4161073825503356,0.010067114093959731,0.0,246.08389261744966,SANTA BÁRBARA,ANTIOQUIA,26350.0,68.93738140417457,1816.5,0.548235294117647
05679,2018,0.5018587360594795,0.4891304347826087,0.0,0.0,238.18794326241135,SANTA BÁRBARA,ANTIOQUIA,26784.0,72.28195937873357,1936.0,0.5488724611708483
05679,2019,0.5040322580645161,0.3858267716535433,0.0,0.0,238.33073929961088,SANTA BÁRBARA,ANTIOQUIA,26944.0,70.44239904988123,1898.0,0.5383016627078385
05686,2014,0.5226244343891403,0.7375565610859729,0.00904977375565611,0.12669683257918551,254.61764705882354,SANTA ROSA DE OSOS,ANTIOQUIA,34464.0,69.34772516248839,2390.0,0.4687790157845868
05686,2015,0.6527093596059114,0.7783251231527094,0.0,0.08374384236453201,251.10591133004925,SANTA ROSA DE OSOS,ANTIOQUIA,34860.0,83.57716580608147,2913.5,0.4646586345381526
05686,2016,0.530373831775701,0.6588785046728972,0.0,0.08878504672897196,260.55607476635515,SANTA ROSA DE OSOS,ANTIOQUIA,35196.0,89.99602227525855,3167.5,0.46076258665757475
05686,2017,0.563265306122449,0.6653465346534654,0.0,0.11220472440944881,252.29133858267716,SANTA ROSA DE OSOS,ANTIOQUIA,35539.0,100.94544022060272,3587.5,0.4551056585722727
05686,2018,0.5656565656565656,0.6765873015873016,0.0,0.1436893203883495,251.63106796116506,SANTA ROSA DE OSOS,ANTIOQUIA,36318.0,106.79277493254034,3878.5,0.4521724764579547
05686,2019,0.6509240246406571,0.6927835051546392,0.0,0.19238476953907815,250.7735470941884,SANTA ROSA DE OSOS,ANTIOQUIA,37143.0,114.37552163260911,4248.25,0.44027138357160167
05690,2014,0.22033898305084745,0.4872881355932203,0.029661016949152543,0.0,230.67796610169492,SANTO DOMINGO,ANTIOQUIA,11991.0,21.05745976148778,252.5,0.7840046701692936
05690,2015,0.12844036697247707,0.3348623853211009,0.013761467889908258,0.0,226.6559633027523,SANTO DOMINGO,ANTIOQUIA,12096.0,22.77612433862434,275.5,0.7818287037037037
05690,2016,0.2054794520547945,0.3378995433789954,0.0,0.0,235.11872146118722,SANTO DOMINGO,ANTIOQUIA,12156.0,26.69463639355051,324.5,0.7790391576176374
05690,2017,0.23333333333333334,0.35714285714285715,0.0,0.0,231.03555555555556,SANTO DOMINGO,ANTIOQUIA,12156.0,29.902928594932543,363.5,0.7755018098058571
05690,2018,0.23671497584541062,0.3561643835616438,0.0,0.0,228.95111111111112,SANTO DOMINGO,ANTIOQUIA,12394.0,31.44666774245603,389.75,0.7734387606906568
05690,2019,0.29743589743589743,0.3480392156862745,0.004830917874396135,0.0,223.41545893719805,SANTO DOMINGO,ANTIOQUIA,12326.0,33.72951484666559,415.75,0.7719454810968684
05697,2014,0.47186147186147187,0.5541125541125541,0.0,0.40476190476190477,244.96969696969697,EL SANTUARIO,ANTIOQUIA,33190.0,80.15968665260621,2660.5,0.3198855076830371
05697,2015,0.48358862144420134,0.5120350109409191,0.0,0.3741794310722101,245.55361050328227,EL SANTUARIO,ANTIOQUIA,33586.0,77.29411064133865,2596.0,0.3174834752575478
05697,2016,0.5094339622641509,0.5606469002695418,0.0,0.2560646900269542,260.5633423180593,EL SANTUARIO,ANTIOQUIA,34058.0,84.44418345175876,2876.0,0.31343590345880556
05697,2017,0.4861111111111111,0.5144124168514412,0.0,0.22687224669603523,246.83480176211455,EL SANTUARIO,ANTIOQUIA,34591.0,90.13905351102888,3118.0,0.3077390072562227
05697,2018,0.553072625698324,0.5340599455040872,0.0026595744680851063,0.26063829787234044,237.88563829787233,EL SANTUARIO,ANTIOQUIA,35422.0,84.37552933205353,2988.75,0.30512111117384677
05697,2019,0.600418410041841,0.558091286307054,0.0,0.22903885480572597,234.120654396728,EL SANTUARIO,ANTIOQUIA,36043.0,75.09086369059179,2706.5,0.28962627972144384
05736,2014,0.5365853658536586,0.6968641114982579,0.0,0.07665505226480836,225.6794425087108,SEGOVIA,ANTIOQUIA,36959.0,70.90289239427473,2620.5,0.20671554966314024
05736,2015,0.6050420168067226,0.634453781512605,0.025210084033613446,0.07563025210084033,223.4747899159664,SEGOVIA,ANTIOQUIA,37116.0,68.4071559435284,2539.0,0.20664942342924883
05736,2016,0.6148867313915858,0.6343042071197411,0.022653721682847898,0.09061488673139159,232.24919093851133,SEGOVIA,ANTIOQUIA,37199.0,62.08500228500766,2309.5,0.20618833839619344
05736,2017,0.6679245283018868,0.6151079136690647,0.03225806451612903,0.06810035842293907,224.70250896057348,SEGOVIA,ANTIOQUIA,37380.0,130.45746388443018,4876.5,0.20457463884430177
05736,2018,0.6422535211267606,0.4604904632152589,0.03713527851458886,0.058355437665782495,212.45358090185675,SEGOVIA,ANTIOQUIA,37900.0,166.90633245382585,6325.75,0.20493403693931397
05736,2019,0.6943765281173594,0.5023148148148148,0.015873015873015872,0.0,211.2721088435374,SEGOVIA,ANTIOQUIA,38692.0,167.85769668148455,6494.75,0.1910213997725628
05756,2014,0.32066508313539194,0.5106888361045131,0.009501187648456057,0.2826603325415677,238.38479809976246,SONSON,ANTIOQUIA,35974.0,44.198587869016514,1590.0,0.5245177072330016
05756,2015,0.39823008849557523,0.5634218289085545,0.0,0.25663716814159293,239.32448377581122,SONSON,ANTIOQUIA,35966.0,52.32719790913641,1882.0,0.5258855585831063
05756,2016,0.5202492211838006,0.5950155763239875,0.0,0.0,250.38317757009347,SONSON,ANTIOQUIA,35882.0,58.30221280865058,2092.0,0.5268937071512179
05756,2017,0.5150602409638554,0.5441176470588235,0.0,0.0,241.67352941176472,SONSON,ANTIOQUIA,35859.0,66.14796843191388,2372.0,0.5263671602665997
05756,2018,0.4310850439882698,0.5128205128205128,0.008379888268156424,0.0,233.14245810055866,SONSON,ANTIOQUIA,36321.0,69.79433385644668,2535.0,0.5272982572065747
05756,2019,0.4163568773234201,0.45454545454545453,0.010830324909747292,0.0,234.02527075812273,SONSON,ANTIOQUIA,36394.0,74.26361488157389,2702.75,0.5207451777765566
05761,2014,0.33879781420765026,0.45901639344262296,0.08196721311475409,0.0,230.10382513661202,SOPETRÁN,ANTIOQUIA,14644.0,61.561048893744875,901.5,0.5660338705271784
05761,2015,0.39572192513368987,0.5187165775401069,0.10695187165775401,0.0,223.4331550802139,SOPETRÁN,ANTIOQUIA,14725.0,67.84380305602717,999.0,0.5664516129032258
05761,2016,0.3850574712643678,0.4425287356321839,0.005747126436781609,0.0,237.6206896551724,SOPETRÁN,ANTIOQUIA,14748.0,70.31461893138052,1037.0,0.5666531055058313
05761,2017,0.4425287356321839,0.4426229508196721,0.05851063829787234,0.0,231.12234042553192,SOPETRÁN,ANTIOQUIA,14794.0,73.13775855076382,1082.0,0.5651615519805326
05761,2018,0.46540880503144655,0.37423312883435583,0.005988023952095809,0.0,231.80838323353294,SOPETRÁN,ANTIOQUIA,15053.0,79.30312894439646,1193.75,0.5667308842091278
05761,2019,0.5882352941176471,0.4482758620689655,0.00558659217877095,0.0,216.5754189944134,SOPETRÁN,ANTIOQUIA,15293.0,88.9949650166743,1361.0,0.5610409991499379
05789,2014,0.44324324324324327,0.5837837837837838,0.0,0.0,244.36216216216215,TÁMESIS,ANTIOQUIA,17722.0,52.561787608622055,931.5,0.6016815257871572
05789,2015,0.3128205128205128,0.4153846153846154,0.0,0.0,241.5794871794872,TÁMESIS,ANTIOQUIA,17413.0,53.49451559179923,931.5,0.5930626543387124
05789,2016,0.3463203463203463,0.4329004329004329,0.0,0.0,237.2943722943723,TÁMESIS,ANTIOQUIA,16837.0,55.11670725188573,928.0,0.5778939240957415
05789,2017,0.37073170731707317,0.4666666666666667,0.0,0.0,238.0373831775701,TÁMESIS,ANTIOQUIA,16330.0,65.09491733006736,1063.0,0.5619718309859155
05789,2018,0.4007352941176471,0.41156462585034015,0.023178807947019868,0.0,225.33774834437085,TÁMESIS,ANTIOQUIA,16281.0,69.20643695104724,1126.75,0.5543271297831829
05789,2019,0.42272727272727273,0.38596491228070173,0.016129032258064516,0.0,225.7016129032258,TÁMESIS,ANTIOQUIA,16193.0,75.68084974989193,1225.5,0.5427653924535293
05790,2014,0.13450292397660818,0.21052631578947367,0.05847953216374269,0.0,226.92690058479533,TARAZÁ,ANTIOQUIA,25990.0,27.991535205848404,727.5,0.5246248557137361
05790,2015,0.25210084033613445,0.30532212885154064,0.0028011204481792717,0.0,223.98319327731093,TARAZÁ,ANTIOQUIA,26091.0,37.465026254263925,977.5,0.5255835345521445
05790,2016,0.1676829268292683,0.24085365853658536,0.01524390243902439,0.0,228.0091463414634,TARAZÁ,ANTIOQUIA,26212.0,41.58400732488936,1090.0,0.5266290248741035
05790,2017,0.22126436781609196,0.2751322751322751,0.0,0.0,220.12435233160622,TARAZÁ,ANTIOQUIA,26387.0,46.95493993254254,1239.0,0.5266987531739113
05790,2018,0.2319277108433735,0.23976608187134502,0.025069637883008356,0.0,213.68802228412255,TARAZÁ,ANTIOQUIA,26964.0,47.136923305147604,1271.0,0.5305963506898086
05790,2019,0.29069767441860467,0.20797720797720798,0.0,0.0,210.55555555555554,TARAZÁ,ANTIOQUIA,27517.0,52.558418432241886,1446.25,0.5221862848420976
05792,2014,0.14705882352941177,0.36764705882352944,0.014705882352941176,0.0,232.4264705882353,TARSO,ANTIOQUIA,7370.0,26.39077340569878,194.5,0.5605156037991859
05792,2015,0.2923076923076923,0.4153846153846154,0.0,0.0,238.76923076923077,TARSO,ANTIOQUIA,6988.0,37.27819118488838,260.5,0.5360618202633085
05792,2016,0.25,0.37037037037037035,0.0,0.0,219.59259259259258,TARSO,ANTIOQUIA,6516.0,50.1841620626151,327.0,0.5
05792,2017,0.352112676056338,0.36486486486486486,0.0,0.0,241.40540540540542,TARSO,ANTIOQUIA,6217.0,63.615891909281004,395.5,0.4732185941772559
05792,2018,0.38666666666666666,0.29333333333333333,0.0,0.0,235.75,TARSO,ANTIOQUIA,6184.0,67.3108020698577,416.25,0.46248382923674
05792,2019,0.4067796610169492,0.3389830508474576,0.0,0.0,229.95081967213116,TARSO,ANTIOQUIA,6194.0,73.70035518243462,456.5,0.4493057797868905
05809,2014,0.27472527472527475,0.46153846153846156,0.01098901098901099,0.03296703296703297,236.15384615384616,TITIRIBÍ,ANTIOQUIA,11541.0,29.460185425872975,340.0,0.611385495191058
05809,2015,0.2631578947368421,0.5578947368421052,0.021052631578947368,0.042105263157894736,239.83157894736843,TITIRIBÍ,ANTIOQUIA,11445.0,35.29925731760594,404.0,0.6083879423328965
05809,2016,0.34782608695652173,0.4492753623188406,0.0,0.0,248.0144927536232,TITIRIBÍ,ANTIOQUIA,11216.0,37.892296718972894,425.0,0.598965763195435
05809,2017,0.34177215189873417,0.38271604938271603,0.0,0.0,249.08641975308643,TITIRIBÍ,ANTIOQUIA,10895.0,38.412115649380446,418.5,0.5843047269389628
05809,2018,0.4117647058823529,0.5294117647058824,0.0,0.0,254.5735294117647,TITIRIBÍ,ANTIOQUIA,10775.0,42.853828306264504,461.75,0.5739211136890952
05809,2019,0.375,0.30612244897959184,0.0,0.0,234.64,TITIRIBÍ,ANTIOQUIA,10716.0,47.87234042553192,513.0,0.5549645390070922
05819,2014,0.0,0.08571428571428572,0.0,0.5285714285714286,214.7,TOLEDO,ANTIOQUIA,4814.0,29.705027004570002,143.0,0.6728292480265892
05819,2015,0.15555555555555556,0.3111111111111111,0.0,0.13333333333333333,228.66666666666666,TOLEDO,ANTIOQUIA,4854.0,31.72641120725175,154.0,0.6697569015245158
05819,2016,0.2079207920792079,0.297029702970297,0.0,0.0,225.990099009901,TOLEDO,ANTIOQUIA,4881.0,35.75087072321246,174.5,0.6662569145666871
05819,2017,0.16455696202531644,0.3411764705882353,0.0,0.0,218.04651162790697,TOLEDO,ANTIOQUIA,4896.0,38.39869281045752,188.0,0.6625816993464052
05819,2018,0.07142857142857142,0.25,0.0,0.0,202.025,TOLEDO,ANTIOQUIA,4993.0,40.20628880432606,200.75,0.659523332665732
05819,2019,0.25,0.36363636363636365,0.0,0.0,230.88235294117646,TOLEDO,ANTIOQUIA,5005.0,41.05894105894106,205.5,0.6521478521478522
05837,2014,0.31626297577854673,0.42214532871972316,0.10103806228373702,0.09065743944636678,222.3377162629758,TURBO,ANTIOQUIA,122056.0,50.816838172642065,6202.5,0.6106213541325294
05837,2015,0.35609103078982596,0.4103078982597055,0.2737617135207497,0.06894243641231593,222.1231593038822,TURBO,ANTIOQUIA,122509.0,62.57907582300076,7666.5,0.6106735015386625
05837,2016,0.40627084723148765,0.3962641761174116,0.3115410273515677,0.09072715143428953,226.9479653102068,TURBO,ANTIOQUIA,122661.0,70.89865564441835,8696.5,0.6101124236717457
05837,2017,0.442753143613501,0.4085133418043202,0.16283405842137974,0.09633312616532007,222.2566811684276,TURBO,ANTIOQUIA,122762.0,77.4995519786253,9514.0,0.6079731513008911
05837,2018,0.414181577203446,0.3324905183312263,0.23493609251369446,0.09555690809494827,214.32197200243456,TURBO,ANTIOQUIA,124552.0,79.29017599075085,9875.75,0.6083001477294624
05837,2019,0.45186136071887034,0.34622582657517154,0.2440657334144857,0.10286062081558126,206.89409616555082,TURBO,ANTIOQUIA,127565.0,84.02187120291616,10718.25,0.6027201818680673
05842,2014,0.1836734693877551,0.32653061224489793,0.0,0.0,231.18367346938774,URAMITA,ANTIOQUIA,6761.0,25.218162993639993,170.5,0.6959029729329981
05842,2015,0.1,0.11666666666666667,0.0,0.0,231.73333333333332,URAMITA,ANTIOQUIA,6775.0,25.535055350553506,173.0,0.6952029520295203
05842,2016,0.1927710843373494,0.3132530120481928,0.0,0.0,233.16867469879517,URAMITA,ANTIOQUIA,6781.0,28.978026839699158,196.5,0.695030231529273
05842,2017,0.3111111111111111,0.2127659574468085,0.0,0.0,227.04123711340208,URAMITA,ANTIOQUIA,6788.0,30.789628756629345,209.0,0.6929876252209782
05842,2018,0.19607843137254902,0.25,0.008928571428571428,0.0,216.27678571428572,URAMITA,ANTIOQUIA,6888.0,32.41144018583043,223.25,0.6935249709639953
05842,2019,0.25862068965517243,0.2153846153846154,0.0,0.0,219.3661971830986,URAMITA,ANTIOQUIA,6875.0,39.2,269.5,0.6866909090909091
05847,2014,0.20789473684210527,0.3868421052631579,0.2,0.1394736842105263,238.60526315789474,URRAO,ANTIOQUIA,29497.0,37.59704376716276,1109.0,0.47435332406685426
05847,2015,0.4600484261501211,0.5520581113801453,0.01694915254237288,0.17433414043583534,228.53510895883778,URRAO,ANTIOQUIA,29571.0,44.45233505799601,1314.5,0.4742146021439924
05847,2016,0.3653250773993808,0.4613003095975232,0.006191950464396285,0.0,247.65325077399382,URRAO,ANTIOQUIA,29633.0,50.703607464650894,1502.5,0.473458644079236
05847,2017,0.3651877133105802,0.3881578947368421,0.012944983818770227,0.0,242.8673139158576,URRAO,ANTIOQUIA,29692.0,54.82958372625623,1628.0,0.47117068570658766
05847,2018,0.36046511627906974,0.3025210084033613,0.02956989247311828,0.0,225.23387096774192,URRAO,ANTIOQUIA,30127.0,52.10442460251601,1569.75,0.4716367378099379
05847,2019,0.4228855721393035,0.3553921568627451,0.021739130434782608,0.0,223.90338164251207,URRAO,ANTIOQUIA,30484.0,64.69787429471198,1972.25,0.4614223855137121
05854,2014,0.28205128205128205,0.46153846153846156,0.038461538461538464,0.0,237.80769230769232,VALDIVIA,ANTIOQUIA,13538.0,22.233712512926576,301.0,0.7376274191165608
05854,2015,0.1984126984126984,0.29365079365079366,0.0,0.0,229.5793650793651,VALDIVIA,ANTIOQUIA,13591.0,24.90618791847546,338.5,0.7384298432786403
05854,2016,0.27631578947368424,0.5263157894736842,0.0,0.0,237.9078947368421,VALDIVIA,ANTIOQUIA,13598.0,25.739079276364173,350.0,0.7379761729666128
05854,2017,0.4268292682926829,0.5764705882352941,0.0,0.0,237.68235294117648,VALDIVIA,ANTIOQUIA,13582.0,27.683699013400087,376.0,0.7364894713591518
05854,2018,0.29333333333333333,0.3974358974358974,0.0,0.0,228.2405063291139,VALDIVIA,ANTIOQUIA,13801.0,27.425548873270053,378.5,0.7364683718571118
05854,2019,0.4024390243902439,0.4567901234567901,0.0,0.0,220.85365853658536,VALDIVIA,ANTIOQUIA,13950.0,42.526881720430104,593.25,0.7291756272401434
05856,2014,0.20481927710843373,0.39759036144578314,0.060240963855421686,0.13253012048192772,242.18072289156626,VALPARAÍSO,ANTIOQUIA,6985.0,39.871152469577666,278.5,0.4860415175375805
05856,2015,0.1951219512195122,0.3170731707317073,0.0,0.15853658536585366,234.15853658536585,VALPARAÍSO,ANTIOQUIA,6922.0,43.19560820572089,299.0,0.47977463160936146
05856,2016,0.40298507462686567,0.5671641791044776,0.04477611940298507,0.0,242.80597014925374,VALPARAÍSO,ANTIOQUIA,6744.0,47.52372479240807,320.5,0.4655990510083037
05856,2017,0.2,0.34545454545454546,0.07272727272727272,0.0,251.38181818181818,VALPARAÍSO,ANTIOQUIA,6564.0,52.55941499085923,345.0,0.4495734308348568
05856,2018,0.32786885245901637,0.4461538461538462,0.07352941176470588,0.0,230.5,VALPARAÍSO,ANTIOQUIA,6498.0,61.48045552477686,399.5,0.43998153277931673
05856,2019,0.3220338983050847,0.423728813559322,0.03389830508474576,0.0,235.71186440677965,VALPARAÍSO,ANTIOQUIA,6462.0,70.06344784896316,452.75,0.4266480965645311
05858,2014,0.3496932515337423,0.4785276073619632,0.018404907975460124,0.0,226.8957055214724,VEGACHÍ,ANTIOQUIA,12815.0,55.71595786188061,714.0,0.397112758486149
05858,2015,0.3333333333333333,0.4276729559748428,0.0,0.0,228.1069182389937,VEGACHÍ,ANTIOQUIA,12680.0,58.556782334384856,742.5,0.3857255520504732
05858,2016,0.23780487804878048,0.25609756097560976,0.006097560975609756,0.0,224.1951219512195,VEGACHÍ,ANTIOQUIA,12323.0,63.70202061186399,785.0,0.3631420920230463
05858,2017,0.4090909090909091,0.43902439024390244,0.0,0.0,222.71176470588236,VEGACHÍ,ANTIOQUIA,11918.0,74.92867930860882,893.0,0.33545896962577615
05858,2018,0.4648648648648649,0.3862433862433862,0.0,0.0,219.34715025906735,VEGACHÍ,ANTIOQUIA,11810.0,78.04826418289585,921.75,0.3179508890770533
05858,2019,0.42783505154639173,0.33668341708542715,0.0,0.0,215.3118811881188,VEGACHÍ,ANTIOQUIA,11910.0,56.96893366918556,678.5,0.30117548278757345
05861,2014,0.43478260869565216,0.6695652173913044,0.0,0.06086956521739131,231.59130434782608,VENECIA,ANTIOQUIA,11376.0,70.58720112517581,803.0,0.564521800281294
05861,2015,0.47540983606557374,0.6639344262295082,0.00819672131147541,0.2459016393442623,229.86885245901638,VENECIA,ANTIOQUIA,11404.0,74.92984917572781,854.5,0.564012627148369
05861,2016,0.4909090909090909,0.509090909090909,0.01818181818181818,0.12727272727272726,243.95454545454547,VENECIA,ANTIOQUIA,11417.0,88.0266269597968,1005.0,0.5630200578085311
05861,2017,0.5384615384615384,0.5847457627118644,0.0,0.15254237288135594,235.83050847457628,VENECIA,ANTIOQUIA,11434.0,101.9328319048452,1165.5,0.5608710862340388
05861,2018,0.4339622641509434,0.514018691588785,0.009174311926605505,0.13761467889908258,226.6605504587156,VENECIA,ANTIOQUIA,11602.0,108.8389932770212,1262.75,0.5613687295293914
05861,2019,0.47368421052631576,0.5350877192982456,0.0,0.16666666666666666,225.225,VENECIA,ANTIOQUIA,11636.0,122.29288415262977,1423.0,0.551821931935373
05873,2014,0.0,0.10752688172043011,0.0,0.0,204.70967741935485,VIGÍA DEL FUERTE,ANTIOQUIA,6744.0,8.303677342823251,56.0,0.5833333333333334
05873,2015,0.013888888888888888,0.20833333333333334,0.8194444444444444,0.0,208.625,VIGÍA DEL FUERTE,ANTIOQUIA,7224.0,8.928571428571429,64.5,0.6018826135105205
05873,2016,0.07575757575757576,0.25757575757575757,0.45454545454545453,0.0,209.96212121212122,VIGÍA DEL FUERTE,ANTIOQUIA,7874.0,9.5250190500381,75.0,0.6275082550165101
05873,2017,0.23846153846153847,0.25925925925925924,0.9568345323741008,0.0,195.29496402877697,VIGÍA DEL FUERTE,ANTIOQUIA,8523.0,14.4902029801713,123.5,0.6476592749032031
05873,2018,0.33884297520661155,0.33070866141732286,0.9090909090909091,0.0,188.9848484848485,VIGÍA DEL FUERTE,ANTIOQUIA,9093.0,16.661167931375783,151.5,0.6588584625536127
05873,2019,0.18181818181818182,0.1919191919191919,0.68,0.0,190.21,VIGÍA DEL FUERTE,ANTIOQUIA,9265.0,18.56449001618996,172.0,0.6545062061521857
05885,2014,0.1694915254237288,0.3389830508474576,0.0,0.0,224.08474576271186,YALÍ,ANTIOQUIA,7229.0,37.28039839535205,269.5,0.5222022409738553
05885,2015,0.12903225806451613,0.3225806451612903,0.0,0.0,223.8548387096774,YALÍ,ANTIOQUIA,7312.0,38.566739606126916,282.0,0.525027352297593
05885,2016,0.25,0.4342105263157895,0.0,0.0,231.3684210526316,YALÍ,ANTIOQUIA,7384.0,42.524377031419284,314.0,0.5261375947995667
05885,2017,0.32857142857142857,0.43661971830985913,0.0,0.0,231.28378378378378,YALÍ,ANTIOQUIA,7447.0,37.464750906405264,279.0,0.5266550288706862
05885,2018,0.4444444444444444,0.37735849056603776,0.0,0.0,235.8181818181818,YALÍ,ANTIOQUIA,7608.0,60.72555205047318,462.0,0.5285226077812829
05885,2019,0.36666666666666664,0.26595744680851063,0.0,0.0,212.68421052631578,YALÍ,ANTIOQUIA,7630.0,47.14941022280472,359.75,0.5217562254259502
05887,2014,0.3632707774798928,0.5227882037533512,0.00804289544235925,0.35656836461126007,236.05361930294907,YARUMAL,ANTIOQUIA,40578.0,79.1808369066982,3213.0,0.30275025876090494
05887,2015,0.4240102171136654,0.5197956577266922,0.0,0.33077905491698595,235.26436781609195,YARUMAL,ANTIOQUIA,40716.0,91.29089301503095,3717.0,0.30268199233716475
